num,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
925,12106.70264,384.575,04N2K1,2016/1/19 12:20,8PSK,407.071,0,N,N,unknow,unknow,NA,unknow,unknow
925,20618.00586,15.216,04N2K1,2016/1/17 21:47,8PSK,15.994,0,N,N,unknow,unknow,NA,unknow,NA
926,12107.96191,740.633,04N2K1,2016/2/1 11:58,QPSK,785.062,1152000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
926,20566.99707,273.796,04N2K1,2016/1/18 14:10,8PSK,177.365,0,N,N,unknow,unknow,NA,unknow,NA
927,12109.03613,460.334,04N2K1,2016/1/3 16:56,8PSK,523.375,0,N,N,unknow,unknow,NA,unknow,unknow
927,19549.00684,196.902,04N2K1,2016/1/7 11:01,8PSK,218.386,0,N,N,unknow,unknow,NA,unknow,NA
928,12109.76953,209.569,04N2K1,2016/2/1 19:31,QPSK,218.073,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
928,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,47.909,0,N,N,unknow,unknow,NA,unknow,NA
929,12110.02783,141.005,04N2K1,2016/2/2 12:32,8PSK,145.382,0,N,N,unknow,unknow,NA,unknow,unknow
929,19082,139.855,04N2K1,2016/1/7 11:01,QPSK,93.57,0,N,N,unknow,unknow,NA,unknow,NA
930,12110.44873,425.115,04N2K1,2016/2/2 12:32,QPSK,436.145,640000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
930,20746.00098,659.173,04N2K1,2016/1/7 11:01,16QAM,732.583,0,N,N,unknow,unknow,NA,unknow,NA
931,12099.35938,226.54,04N2K1,2016/1/23 1:31,8PSK,411.31,0,N,N,unknow,unknow,NA,unknow,NA
931,12110.94873,262.879,04N2K1,2016/2/2 12:32,QPSK,273.064,384000,N,N,unknow,TPC,NA,IBS,unknow
932,12111.98535,261.261,04N2K1,2016/2/2 4:43,QPSK,273.064,384000,N,N,unknow,TPC,NA,IBS,unknow
932,20628.28418,780.204,04N2K1,2016/1/18 5:18,8PSK,730.476,0,N,N,unknow,unknow,NA,unknow,NA
933,11566.98877,361.26,04N2K1,2016/2/2 10:42,QPSK,384.001,576000,Y,N,unknow,NSC,NA,V35,NA
933,12112.6333,263.817,04N2K1,2016/2/2 12:32,QPSK,273.064,384000,N,N,unknow,TPC,NA,IBS,unknow
934,12114.41553,262.96,04N2K1,2016/1/19 13:49,QPSK,273.063,384000,N,N,unknow,TPC,NA,IBS,unknow
934,19605.50391,34.221,04N2K1,2016/1/7 11:01,QPSK,30.671,0,N,N,unknow,unknow,NA,unknow,NA
935,11936.31763,143.31,04N2K1,2016/1/19 13:48,QPSK,54.394,0,N,N,unknow,unknow,NA,unknow,NA
935,12115.06494,260.052,04N2K1,2016/2/2 12:32,QPSK,273.064,384000,N,N,unknow,TPC,NA,IBS,unknow
936,11944.26611,163.72,04N2K1,2016/1/18 3:46,BPSK,178.653,0,N,N,unknow,unknow,NA,unknow,NA
936,12115.39111,184.392,04N2K1,2016/2/2 9:16,8PSK,182.042,0,N,N,unknow,unknow,NA,unknow,unknow
937,12115.71436,259.231,04N2K1,2016/2/2 3:12,QPSK,273.064,384000,N,N,unknow,TPC,NA,IBS,unknow
937,20691.69043,480.717,04N2K1,2016/2/5 11:53,8PSK,367.932,0,N,N,unknow,unknow,NA,unknow,NA
938,12139.78076,30008.924,04N2K1,2016/1/31 20:44,8PSK,28800.094,0,N,N,unknow,unknow,NA,unknow,unknow
938,20746.67383,23.739,04N2K1,2016/2/2 10:48,QPSK,649.997,0,N,N,unknow,unknow,NA,unknow,NA
939,12162.98877,1353.359,04N2K1,2016/1/31 16:13,QPSK,1433.6,2048000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
939,20588.65038,246.765,04N2K1,2016/1/24 6:06,QPSK,105.423,0,N,N,unknow,unknow,NA,unknow,NA
940,12164.99561,1309.703,04N2K1,2016/2/1 15:00,QPSK,1433.598,2048000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
940,20569.80176,255.902,04N2K1,2016/1/18 14:10,8PSK,121.635,0,N,N,unknow,unknow,NA,unknow,NA
941,12168.09766,1898.769,04N2K1,2016/1/31 20:44,QPSK,2206.355,0,N,N,unknow,unknow,NA,unknow,unknow
941,20539.89063,66.816,04N2K1,2016/1/19 6:33,8PSK,67.854,0,N,N,unknow,unknow,NA,unknow,NA
942,11955.1294,139.017,04N2K1,2016/2/2 12:32,8PSK,180.617,0,N,N,unknow,unknow,NA,unknow,NA
942,12169.6582,167.686,04N2K1,2016/2/2 12:32,QPSK,170.665,256000,N,N,Y,TPC,NA,"12,9,3,2,0",unknow
943,19495.9209,147.287,04B6K2,2016/1/4 20:09,8PSK,226.095,0,N,N,unknow,unknow,NA,unknow,unknow
943,20554.50845,256.256,04N2K1,2016/1/18 21:32,8PSK,119.737,0,N,N,unknow,unknow,NA,unknow,NA
944,11939.88159,137.262,04N2K1,2016/1/18 18:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
944,19500.93652,227.463,04B6K2,2016/1/2 20:09,8PSK,553.929,0,N,N,unknow,unknow,NA,unknow,unknow
945,11553.84473,17.829,04N2K1,2016/1/29 22:54,BPSK,32.246,0,N,N,unknow,unknow,NA,unknow,NA
945,19571.19434,187.983,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
946,11847.21851,246.392,04N2K1,2016/2/1 16:26,8PSK,282.601,0,N,N,unknow,unknow,NA,unknow,NA
947,19463.6582,63.746,04N2K1,2016/1/7 11:01,QPSK,27.715,0,N,N,unknow,unknow,NA,unknow,NA
947,20632.35683,16.135,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
948,11929.59766,134.108,04N2K1,2016/1/19 3:37,8PSK,73.594,0,N,N,unknow,unknow,NA,unknow,NA
948,20630.95703,43.05,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
949,11939.88184,137.262,04N2K1,2016/1/19 3:38,8PSK,132.904,0,N,N,unknow,unknow,NA,unknow,NA
949,19461.55571,16.797,04B6K2,2016/1/1 1:30,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
950,11554.49684,343.573,04B6K2,2016/1/10 23:09,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
950,11877.94019,410.972,04N2K1,2016/2/2 0:10,8PSK,339.334,0,N,N,unknow,unknow,NA,unknow,NA
951,11556.49706,327.438,04B6K2,2016/1/10 23:09,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
951,20650.80762,15.186,04N2K1,2016/1/7 11:01,8PSK,12.126,0,N,N,unknow,unknow,NA,unknow,NA
952,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,46.946,0,N,N,unknow,unknow,NA,unknow,NA
952,20632.03711,64.873,04B6K2,2016/1/6 12:07,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
953,20691.69043,480.717,04N2K1,2016/1/7 11:01,QPSK,180.352,0,N,N,unknow,unknow,NA,unknow,NA
954,11901.7298,1083.868,04N2K1,2016/1/7 11:01,16QAM,1422.569,0,N,N,unknow,LDPC,16260,unknow,unknow
954,19548.40039,30.04,04N2K1,2016/1/7 11:01,QPSK,44.247,0,N,N,unknow,unknow,NA,unknow,NA
955,12030.42773,111.977,04N2K1,2016/1/3 5:49,QPSK,42.666,64000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
955,19463.6582,63.746,04N2K1,2016/1/7 11:01,8PSK,64.546,0,N,N,unknow,unknow,NA,unknow,NA
956,11735.68945,210.855,04N2K1,2016/1/25 1:39,8PSK,140.536,0,N,N,unknow,unknow,NA,unknow,NA
956,19450.24805,20.726,04N2K1,2016/1/7 11:01,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
957,12184.80225,133.039,04N2K1,2016/1/26 6:08,8PSK,59.788,0,N,N,unknow,unknow,NA,unknow,NA
957,19451.82715,19.001,04N2K1,2016/1/6 7:59,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
958,11787.32593,133.598,04N2K1,2016/1/26 4:27,8PSK,144.72,0,N,N,unknow,unknow,NA,unknow,NA
958,19482.75293,21.463,04N2K1,2016/1/7 11:01,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
959,12065.18091,429.133,04N2K1,2016/2/2 12:32,QPSK,436.145,640000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
959,19484.12695,20.426,04N2K1,2016/1/7 11:01,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
960,11735.73901,42.848,04N2K1,2016/1/29 14:05,8PSK,140.536,0,N,N,unknow,unknow,NA,unknow,NA
960,19485.87109,15.55,04N2K1,2016/1/7 4:00,BPSK,9.559,4000,N,N,unknow,NSC,NA,V35,unknow
961,11847.23242,243.901,04N2K1,2016/1/26 23:52,8PSK,282.601,0,N,N,unknow,unknow,NA,unknow,NA
961,19487,18.419,04N2K1,2016/1/7 6:48,unknow,0,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
962,11851.96314,210.786,04N2K1,2016/1/27 7:31,QPSK,218.073,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
962,19526.00293,20.645,04N2K1,2016/1/3 19:44,unknow,0,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
963,12195.4082,237.89,04N2K1,2016/1/27 7:36,QPSK,292.574,512000,N,N,unknow,TPC,NA,IBS,NA
963,19476.49577,253.685,04N2K1,2016/1/7 9:39,8PSK,255.996,0,N,N,unknow,unknow,NA,unknow,unknow
964,11910.92383,164.279,04N2K1,2016/1/27 9:03,BPSK,178.653,0,N,N,unknow,unknow,NA,unknow,NA
964,19645.44494,163.539,04N2K1,2016/1/1 0:54,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
965,11851.9812,233.44,04N2K1,2016/1/27 18:01,QPSK,218.073,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
965,20582.01367,132.103,04B6K2,2016/1/8 16:59,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
966,12040.21826,938.532,04N2K1,2016/2/2 12:32,8PSK,1013.202,0,N,N,unknow,unknow,NA,unknow,NA
966,19099.85645,120.923,04N2K1,2016/1/2 7:34,8PSK,378.133,0,N,N,unknow,unknow,NA,unknow,unknow
967,12030.42163,138.802,04N2K1,2016/1/1 21:48,QPSK,42.666,64000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
967,12171.68945,84.48,04N2K1,2016/2/2 12:32,8PSK,139.948,0,N,N,unknow,unknow,NA,unknow,NA
968,11735.72852,86.488,04N2K1,2016/1/2 6:13,8PSK,896.435,0,N,N,unknow,unknow,NA,unknow,unknow
968,12171.86084,155.417,04N2K1,2016/1/27 16:41,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
969,12168.85871,543.832,04N2K1,2016/1/27 21:11,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
969,19557.83301,154.404,04N2K1,2016/1/7 11:01,QPSK,160,240000,N,N,unknow,TPC,NA,"11,9,0",unknow
970,12035.74912,14.236,04N2K1,2016/1/27 21:11,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
970,19559.15332,80.322,04N2K1,2016/1/7 11:01,QPSK,85.714,128000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
971,12031.18286,2896.882,04N2K1,2016/1/28 15:22,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
971,19559.4541,80.9,04N2K1,2016/1/7 11:01,QPSK,85.714,128000,N,N,unknow,TPC,NA,V35,unknow
972,19559.77344,94.036,04N2K1,2016/1/7 11:01,QPSK,100,150000,N,N,unknow,TPC,NA,G18,unknow
972,20586.65332,169.903,04N2K1,2016/1/30 11:14,QPSK,268.799,384000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
973,12035.54468,3031.929,04N2K1,2016/2/2 12:32,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
973,19560.74316,152.125,04N2K1,2016/1/7 11:01,QPSK,159.997,240000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
974,11878.01782,562.537,04N2K1,2016/2/2 12:32,8PSK,339.334,0,N,N,unknow,unknow,NA,unknow,NA
974,19562.56348,94.417,04N2K1,2016/1/7 11:01,QPSK,100,150000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
975,12030.45801,106.358,04N2K1,2016/1/28 22:53,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
975,19563.52246,94.342,04N2K1,2016/1/7 11:01,QPSK,100,150000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
976,12044.58984,910.614,04N2K1,2016/1/31 20:43,QPSK,1046.749,1536000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
976,19563.75391,137.136,04N2K1,2016/1/7 11:01,QPSK,144.643,217000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
977,11735.6084,357.916,04N2K1,2016/1/29 23:06,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
977,19564.02344,138.507,04N2K1,2016/1/7 11:01,QPSK,144.642,217000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
978,11735.71167,102.492,04N2K1,2016/1/30 5:16,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
978,19470.84961,56.053,04N2K1,2016/1/1 12:21,8PSK,78.79,0,N,N,unknow,unknow,NA,unknow,unknow
979,11699.49316,24.054,04N2K1,2016/1/30 3:34,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,unknow
979,20740.00684,444.191,04N2K1,2016/1/31 22:17,QPSK,1215.989,1216000,Y,N,unknow,NSC,NA,V35,NA
980,11699.73926,25.922,04N2K1,2016/2/2 10:42,BPSK,15.36,7000,N,N,unknow,TPC,NA,V35,unknow
980,11929.45166,135.152,04N2K1,2016/2/2 4:51,8PSK,169.191,0,N,N,unknow,unknow,NA,unknow,NA
981,11735.69385,216.038,04N2K1,2016/1/30 18:47,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
981,11736.24756,178.393,04N2K1,2016/2/2 12:32,QPSK,179.198,256000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
982,11664.25293,2472.738,04N2K1,2016/1/31 1:06,8PSK,2965.304,0,N,N,unknow,unknow,NA,unknow,NA
982,11737.08716,237.115,04N2K1,2016/2/2 12:32,BPSK,238.93,0,N,N,unknow,unknow,NA,unknow,unknow
983,11684.20581,1755.234,04N2K1,2016/2/2 6:10,QPSK,2119.251,0,N,N,unknow,unknow,NA,unknow,NA
983,11738.66602,854.7,04N2K1,2016/2/2 4:40,QPSK,971.43,1699000,N,N,unknow,TPC,NA,IBS,unknow
984,11739.94653,143.972,04N2K1,2016/2/2 4:40,QPSK,146.287,0,N,N,unknow,unknow,NA,unknow,unknow
984,12164.91113,1085.937,04N2K1,2016/1/31 8:41,QPSK,1433.593,2048000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
985,11735.71021,165.593,04N2K1,2016/1/31 14:50,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
985,11740.14526,143.763,04N2K1,2016/1/6 10:57,QPSK,146.287,0,N,N,unknow,unknow,NA,unknow,unknow
986,11735.71606,141.609,04N2K1,2016/1/31 16:21,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
986,11741.14111,824.148,04N2K1,2016/2/2 12:13,BPSK,971.425,485000,N,N,unknow,TPC,NA,IBS,unknow
987,11745.89136,713.655,04N2K1,2016/2/2 12:13,8PSK,768.001,0,N,N,unknow,unknow,NA,unknow,unknow
987,20586.6709,32.212,04N2K1,2016/1/31 19:20,QPSK,268.799,384000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
988,11566.9895,360.207,04N2K1,2016/2/2 12:32,QPSK,384.001,576000,Y,N,unknow,NSC,NA,V35,NA
988,11748.10938,720.831,04N2K1,2016/2/2 4:40,16QAM,768.002,0,N,N,unknow,unknow,NA,unknow,unknow
989,11751.90552,662.888,04N2K1,2016/2/2 6:10,16QAM,767.987,0,N,N,unknow,unknow,NA,unknow,NA
989,11751.94312,725.553,04N2K1,2016/2/2 4:40,16QAM,768.002,0,N,N,unknow,unknow,NA,unknow,unknow
990,11753.03906,738.198,04N2K1,2016/2/2 6:10,8PSK,768.003,0,N,N,unknow,unknow,NA,unknow,unknow
990,11990.56284,3794.489,04N2K1,2016/2/2 12:32,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
991,11755.76563,1365.167,04N2K1,2016/1/10 0:47,8PSK,1536.003,0,N,N,unknow,unknow,NA,unknow,unknow
991,12096.66065,332.384,04N2K1,2016/2/2 9:16,8PSK,346.742,0,N,N,unknow,unknow,NA,unknow,NA
992,11757.16626,360.282,04N2K1,2016/2/1 14:56,16QAM,384.001,0,N,N,unknow,unknow,NA,unknow,unknow
992,12102.57665,372.995,04N2K1,2016/2/2 12:32,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
993,11701.49266,182.796,04N2K1,2016/2/2 12:32,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
993,11762.19556,275.366,04N2K1,2016/1/19 12:17,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
994,11762.59741,274.485,04N2K1,2016/2/2 12:32,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
994,11910.91455,164.491,04N2K1,2016/2/2 12:32,BPSK,178.653,0,N,N,unknow,unknow,NA,unknow,NA
995,11762.94482,166.738,04N2K1,2016/2/2 12:32,8PSK,173.332,0,N,N,unknow,unknow,NA,unknow,unknow
995,20631.41797,67.781,04N2K1,2016/1/7 11:01,8PSK,87.766,0,N,N,unknow,unknow,NA,unknow,NA
996,11763.29468,267.625,04N2K1,2016/2/2 4:40,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
996,20536.99121,664.964,04N2K1,2016/1/7 11:01,unknow,459.348,0,unknow,unknow,unknow,unknow,NA,unknow,NA
997,11763.72949,271.629,04N2K1,2016/2/2 12:32,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
997,11954.4668,151.837,04N2K1,2016/1/31 7:10,8PSK,91.122,0,N,N,unknow,unknow,NA,unknow,NA
998,11764.44385,166.781,04N2K1,2016/2/2 12:32,8PSK,173.332,0,N,N,unknow,unknow,NA,unknow,unknow
998,20565.73535,553.006,04N2K1,2016/1/15 2:08,QPSK,544.723,0,N,N,unknow,unknow,NA,unknow,NA
999,11764.66065,138.254,04N2K1,2016/2/2 12:13,8PSK,144.721,0,N,N,unknow,unknow,NA,unknow,unknow
999,11936.31812,139.526,04N2K1,2016/1/18 2:17,QPSK,73.709,0,N,N,unknow,unknow,NA,unknow,NA
1000,11764.93433,143.282,04N2K1,2016/2/2 12:32,8PSK,144.721,0,N,N,unknow,unknow,NA,unknow,unknow
1000,11938.44727,415.301,04N2K1,2016/1/15 0:32,QPSK,546.129,768000,Y,N,unknow,NSC,NA,IBS,NA
1001,11765.26392,272.248,04N2K1,2016/2/2 12:32,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
1001,11938.98633,152.235,04N2K1,2016/1/15 0:32,QPSK,170.665,256000,Y,N,unknow,NSC,NA,V35,NA
1002,11765.66406,270.122,04N2K1,2016/2/2 4:40,8PSK,287.221,0,N,N,unknow,unknow,NA,unknow,unknow
1002,20588.65038,246.765,04N2K1,2016/1/17 4:13,8PSK,177.368,0,N,N,unknow,unknow,NA,unknow,NA
1003,11765.99365,137.789,04N2K1,2016/1/19 13:45,8PSK,144.723,0,N,N,unknow,unknow,NA,unknow,unknow
1003,20566.2041,254.932,04N2K1,2016/1/15 9:27,8PSK,121.845,0,N,N,unknow,unknow,NA,unknow,NA
1004,11766.23438,136.752,04N2K1,2016/2/2 12:32,8PSK,144.723,0,N,N,unknow,unknow,NA,unknow,unknow
1004,20569.80176,255.902,04N2K1,2016/1/15 10:56,8PSK,290.06,0,N,N,unknow,unknow,NA,unknow,NA
1005,11772.12012,207.564,04N2K1,2016/2/1 19:27,QPSK,217.081,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1005,20554.65421,264.798,04N2K1,2016/1/15 9:28,8PSK,120.152,0,N,N,unknow,unknow,NA,unknow,NA
1006,11735.71924,128.882,04N2K1,2016/1/28 9:19,8PSK,140.536,0,N,N,unknow,unknow,NA,unknow,NA
1006,11772.50781,248.555,04N2K1,2016/2/2 12:32,QPSK,260.001,390000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1007,11774.09277,264.273,04N2K1,2016/2/2 12:32,8PSK,287.222,0,N,N,unknow,unknow,NA,unknow,unknow
1007,11930.0271,135.499,04N2K1,2016/1/30 8:07,8PSK,132.731,0,N,N,unknow,unknow,NA,unknow,NA
1008,11775.74048,137.958,04N2K1,2016/2/2 12:32,8PSK,144.721,0,N,N,unknow,unknow,NA,unknow,unknow
1008,12099.33643,285.108,04N2K1,2016/1/22 16:26,8PSK,411.31,0,N,N,unknow,unknow,NA,unknow,NA
1009,11776.09058,219.227,04N2K1,2016/2/2 4:40,8PSK,230.221,0,N,N,unknow,unknow,NA,unknow,unknow
1009,12184.80225,133.039,04N2K1,2016/1/16 0:13,QPSK,94.012,0,N,N,unknow,unknow,NA,unknow,NA
1010,11776.47949,212.664,04N2K1,2016/2/2 12:32,QPSK,217.081,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1010,12088.14089,843.77,04N2K1,2016/2/2 12:32,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,NA
1011,11776.79688,137.326,04N2K1,2016/2/2 12:13,8PSK,144.722,0,N,N,unknow,unknow,NA,unknow,unknow
1011,20570.3916,45.334,04N2K1,2016/2/5 11:35,8PSK,34.822,0,N,N,unknow,unknow,NA,unknow,NA
1012,11954.9187,157.137,04N2K1,2016/1/15 18:06,8PSK,64.435,0,N,N,unknow,unknow,NA,unknow,NA
1012,12176.49463,138.568,04N2K1,2016/2/2 12:17,QPSK,146.284,256000,N,N,unknow,TPC,NA,IBS,unknow
1013,12177.10596,135.264,04N2K1,2016/2/2 12:32,QPSK,145.635,0,N,N,unknow,unknow,NA,unknow,unknow
1013,20571.40625,252.509,04N2K1,2016/1/15 18:13,QPSK,102.645,0,N,N,unknow,unknow,NA,unknow,NA
1014,12177.30713,137.552,04N2K1,2016/2/2 12:32,QPSK,145.635,0,N,N,unknow,unknow,NA,unknow,unknow
1014,20566.99707,273.796,04N2K1,2016/2/5 12:05,QPSK,149.739,0,N,N,unknow,unknow,NA,unknow,NA
1015,11877.98193,487.075,04N2K1,2016/1/7 19:26,QPSK,605.793,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
1015,12171.84668,137.314,04N2K1,2016/1/15 12:24,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
1016,12100.79443,295.219,04N2K1,2016/2/2 12:32,8PSK,290.763,0,N,N,unknow,unknow,NA,unknow,unknow
1016,12171.70654,133.262,04N2K1,2016/1/15 13:51,8PSK,159.936,0,N,N,unknow,unknow,NA,unknow,NA
1017,11590.95728,370.266,04N2K1,2016/2/2 12:32,QPSK,365.709,640000,N,N,unknow,TPC,NA,V35,unknow
1017,19545.77051,397.814,04N2K1,2016/1/7 11:01,BPSK,264.536,0,N,N,unknow,unknow,NA,unknow,NA
1018,12169.88916,167.698,04N2K1,2016/2/2 12:32,QPSK,170.658,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
1018,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,36.054,0,N,N,unknow,unknow,NA,unknow,NA
1019,11866.72754,228.672,04N2K1,2016/2/2 12:32,8PSK,232.615,0,N,N,unknow,unknow,NA,unknow,unknow
1019,19535.00098,34.194,04N2K1,2016/1/7 11:01,8PSK,25.609,0,N,N,unknow,unknow,NA,unknow,NA
1020,11924.3606,144.022,04N2K1,2016/1/7 1:10,BPSK,151.704,0,N,N,unknow,unknow,NA,unknow,unknow
1020,19604.46973,109.914,04N2K1,2016/1/7 11:01,QPSK,42.72,0,N,N,unknow,unknow,NA,unknow,NA
1021,11932.89966,136.329,04N2K1,2016/1/5 16:43,BPSK,151.704,0,N,N,unknow,unknow,NA,unknow,unknow
1021,19604.5459,116.787,04N2K1,2016/1/7 11:01,QPSK,47.396,0,N,N,unknow,unknow,NA,unknow,NA
1022,11744.81299,113.515,04N2K1,2016/2/2 4:44,8PSK,140.037,0,N,N,unknow,unknow,NA,unknow,NA
1022,11926.51099,168.962,04N2K1,2016/1/7 5:24,unknow,151.702,0,unknow,unknow,unknow,unknow,NA,unknow,unknow
1023,11932.4519,148.961,04N2K1,2016/2/2 4:47,BPSK,151.702,0,N,N,unknow,unknow,NA,unknow,unknow
1023,19469.625,61.786,04N2K1,2016/1/7 11:01,8PSK,54.639,0,N,N,unknow,unknow,NA,unknow,NA
1024,11954.9082,142.787,04N2K1,2016/1/9 21:47,BPSK,151.701,0,N,N,unknow,unknow,NA,unknow,unknow
1024,12099.27979,377.501,04N2K1,2016/2/2 0:12,8PSK,411.31,0,N,N,unknow,unknow,NA,unknow,NA
1025,11699.61353,72.416,04N2K1,2016/2/2 12:32,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
1025,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,119.591,0,N,N,unknow,unknow,NA,unknow,NA
1026,11699.37381,81.053,04N2K1,2016/2/2 12:32,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
1026,12171.49707,121.304,04N2K1,2016/1/20 19:39,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
1027,11699.73975,25.447,04N2K1,2016/2/1 17:57,BPSK,15.36,7000,N,N,unknow,TPC,NA,V35,unknow
1027,12040.21826,938.532,04N2K1,2016/1/16 7:30,unknow,908.772,0,unknow,unknow,unknow,unknow,NA,unknow,NA
1028,11695.73877,15.262,04N2K1,2016/2/2 12:32,BPSK,25.461,12000,N,N,unknow,NSC,NA,"11,9,0",unknow
1028,12171.93457,170.144,04N2K1,2016/1/16 9:00,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
1029,11699.24707,25.483,04N2K1,2016/1/19 12:17,BPSK,15.36,7000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1029,20650.80762,15.186,04N2K1,2016/1/7 11:01,QPSK,8.923,0,N,N,unknow,unknow,NA,unknow,NA
1030,11738.66821,837.61,04N2K1,2016/1/31 17:39,QPSK,971.43,1699000,N,N,unknow,TPC,NA,IBS,unknow
1030,20691.69043,480.717,04N2K1,2016/1/7 11:01,QPSK,282.031,0,N,N,unknow,unknow,NA,unknow,NA
1031,11792.60059,380.005,04N2K1,2016/2/1 16:26,QPSK,430.829,646000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1031,11940.12427,131.528,04N2K1,2016/2/1 21:02,8PSK,151.702,0,N,N,unknow,unknow,NA,unknow,NA
1032,11575.66675,1340.106,04N2K1,2016/2/2 10:42,8PSK,1365.313,0,N,N,unknow,TPC,2964,unknow,unknow
1032,12184.80225,133.039,04N2K1,2016/1/16 17:48,QPSK,60.35,0,N,N,unknow,unknow,NA,unknow,NA
1033,11852.48462,205.279,04N2K1,2016/1/25 23:50,QPSK,218.073,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
1033,12171.51611,154.863,04N2K1,2016/1/16 10:28,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
